Regulator	Target	Weight
Irf1	Arhgap19	-0.25
Irf4	Arhgap19	-0.25
Sp1	Arhgap19	-0.25
Sp2	Arhgap19	-0.25
Sp4	Arhgap19	-0.25
Spdef	Arhgap19	-0.25
Tbp	Arhgap19	-0.25
Yy1	Arhgap19	-0.25
Cebpb	Arhgap28	0.25
Foxp1	Arhgap28	0.25
Stat3	Arhgap28	0.25
Egr1	Arhgef18	-0.25
Klf16	Arhgef18	-0.25
Klf7	Arhgef18	-0.25
Sp1	Arhgef18	-0.25
Sp2	Arhgef18	-0.25
Srf	Arhgef18	-0.25
Tbp	Arhgef18	-0.25
Cebpb	Arl2bp	0.25
Stat3	Asap2	0.25
Bclaf1	Asb2	-0.25
Elf2	Asb2	-0.25
Elk1	Asb2	-0.25
Ets1	Asb2	-0.25
Fli1	Asb2	-0.25
Fos	Asb2	-0.25
Irf4	Asb2	-0.25
Nfe2l2	Asb2	-0.25
Sp2	Asb2	-0.25
Spdef	Asb2	-0.25
Srf	Asb2	-0.25
Stat3	Asb2	-0.25
Yy1	Asb2	-0.25
Bclaf1	Asf1b	-0.25
E2f1	Asf1b	-0.25
E2f4	Asf1b	-0.25
Egr1	Asf1b	-0.25
Elk1	Asf1b	-0.25
Fos	Asf1b	-0.25
Gabpa	Asf1b	-0.25
Irf1	Asf1b	-0.25
Irf3	Asf1b	-0.25
Nfe2l2	Asf1b	-0.25
Nfya	Asf1b	-0.25
Nfyb	Asf1b	-0.25
Pbx3	Asf1b	-0.25
Rest	Asf1b	-0.25
Rfx5	Asf1b	-0.25
Sp1	Asf1b	-0.25
Sp2	Asf1b	-0.25
Sp3	Asf1b	-0.25
Sp4	Asf1b	-0.25
Srf	Asf1b	-0.25
Tbp	Asf1b	-0.25
Thap1	Asf1b	-0.25
Ybx1	Asf1b	-0.25
Yy1	Asf1b	-0.25
Cebpb	Asph	0.25
Pbx1	Asph	0.25
Stat3	Asph	0.25
Bclaf1	Aspm	-0.25
Egr1	Aspm	-0.25
Fos	Aspm	-0.25
Gabpa	Aspm	-0.25
Nfya	Aspm	-0.25
Nfyb	Aspm	-0.25
Pbx3	Aspm	-0.25
Rest	Aspm	-0.25
Rfx5	Aspm	-0.25
Setdb1	Aspm	-0.25
Sp1	Aspm	-0.25
Sp2	Aspm	-0.25
Sp3	Aspm	-0.25
Sp4	Aspm	-0.25
Srf	Aspm	-0.25
Thap1	Aspm	-0.25
Yy1	Aspm	-0.25
E2f1	Atf3	-0.25
E2f4	Atf3	-0.25
Egr1	Atf3	-0.25
Elf1	Atf3	-0.25
Ets1	Atf3	-0.25
Fos	Atf3	-0.25
Gabpa	Atf3	-0.25
Hsf1	Atf3	-0.25
Hsf2	Atf3	-0.25
Irf1	Atf3	-0.25
Irf3	Atf3	-0.25
Irf4	Atf3	-0.25
Irf8	Atf3	-0.25
Irf9	Atf3	-0.25
Klf16	Atf3	-0.25
Klf7	Atf3	-0.25
Nfya	Atf3	-0.25
Nrf1	Atf3	-0.25
Pbx3	Atf3	-0.25
Rest	Atf3	-0.25
Rfx5	Atf3	-0.25
Sp1	Atf3	-0.25
Sp2	Atf3	-0.25
Sp3	Atf3	-0.25
Sp4	Atf3	-0.25
Srf	Atf3	-0.25
Stat1	Atf3	-0.25
Stat2	Atf3	-0.25
Stat3	Atf3	-0.25
Tbp	Atf3	-0.25
Yy1	Atf3	-0.25
Stat3	Atp2b4	0.25
Bclaf1	Aurkb	-0.25
E2f1	Aurkb	-0.25
E2f4	Aurkb	-0.25
Egr1	Aurkb	-0.25
Elf1	Aurkb	-0.25
Ets1	Aurkb	-0.25
Fos	Aurkb	-0.25
Hsf1	Aurkb	-0.25
Irf1	Aurkb	-0.25
Irf3	Aurkb	-0.25
Irf4	Aurkb	-0.25
Irf7	Aurkb	-0.25
Irf8	Aurkb	-0.25
Klf16	Aurkb	-0.25
Klf7	Aurkb	-0.25
Nfya	Aurkb	-0.25
Nfyb	Aurkb	-0.25
Nfyc	Aurkb	-0.25
Pbx3	Aurkb	-0.25
Rest	Aurkb	-0.25
Rfx5	Aurkb	-0.25
Sp1	Aurkb	-0.25
Sp2	Aurkb	-0.25
Sp3	Aurkb	-0.25
Sp4	Aurkb	-0.25
Srf	Aurkb	-0.25
Stat2	Aurkb	-0.25
Tbp	Aurkb	-0.25
Thap1	Aurkb	-0.25
Yy1	Aurkb	-0.25
Stat3	B3gnt5	0.25
Egr1	B430306n03rik	-0.25
Elf1	B430306n03rik	-0.25
Ets1	B430306n03rik	-0.25
Fli1	B430306n03rik	-0.25
Stat3	B430306n03rik	-0.25
Bclaf1	Banp	-0.25
E2f1	Banp	-0.25
E2f4	Banp	-0.25
Egr1	Banp	-0.25
Elf1	Banp	-0.25
Elf2	Banp	-0.25
Ets1	Banp	-0.25
Fli1	Banp	-0.25
Fos	Banp	-0.25
Gabpa	Banp	-0.25
Irf1	Banp	-0.25
Irf3	Banp	-0.25
Irf4	Banp	-0.25
Irf7	Banp	-0.25
Irf8	Banp	-0.25
Irf9	Banp	-0.25
Klf16	Banp	-0.25
Klf7	Banp	-0.25
Nfya	Banp	-0.25
Nfyc	Banp	-0.25
Nrf1	Banp	-0.25
Pbx3	Banp	-0.25
Rest	Banp	-0.25
Rfx5	Banp	-0.25
Setdb1	Banp	-0.25
Smarcc2	Banp	-0.25
Sp1	Banp	-0.25
Sp2	Banp	-0.25
Sp3	Banp	-0.25
Sp4	Banp	-0.25
Spdef	Banp	-0.25
Srf	Banp	-0.25
Stat1	Banp	-0.25
Stat2	Banp	-0.25
Stat3	Banp	-0.25
Tbp	Banp	-0.25
Ybx1	Banp	-0.25
Yy1	Banp	-0.25
Egr1	Batf2	-0.25
Elf2	Batf2	-0.25
Ets1	Batf2	-0.25
Fli1	Batf2	-0.25
Irf1	Batf2	-0.25
Irf3	Batf2	-0.25
Irf4	Batf2	-0.25
Irf7	Batf2	-0.25
Irf8	Batf2	-0.25
Irf9	Batf2	-0.25
Pbx3	Batf2	-0.25
Stat1	Batf2	-0.25
Stat2	Batf2	-0.25
Foxp1	Bbs5	0.25
Bclaf1	Bc017643	-0.25
E2f1	Bc017643	-0.25
E2f4	Bc017643	-0.25
Egr1	Bc017643	-0.25
Elf1	Bc017643	-0.25
Elf2	Bc017643	-0.25
Ets1	Bc017643	-0.25
Etv5	Bc017643	-0.25
Fos	Bc017643	-0.25
Gabpa	Bc017643	-0.25
Hsf1	Bc017643	-0.25
Hsf2	Bc017643	-0.25
Irf1	Bc017643	-0.25
Irf3	Bc017643	-0.25
Irf4	Bc017643	-0.25
Irf8	Bc017643	-0.25
Klf7	Bc017643	-0.25
Nfya	Bc017643	-0.25
Nfyb	Bc017643	-0.25
Nfyc	Bc017643	-0.25
Nrf1	Bc017643	-0.25
Pbx3	Bc017643	-0.25
Rfx5	Bc017643	-0.25
Sp1	Bc017643	-0.25
Sp2	Bc017643	-0.25
Sp3	Bc017643	-0.25
Sp4	Bc017643	-0.25
Stat1	Bc017643	-0.25
Stat2	Bc017643	-0.25
Tbp	Bc017643	-0.25
Ybx1	Bc017643	-0.25
Yy1	Bc017643	-0.25
Egr1	Bc024978	-0.25
Elf1	Bc024978	-0.25
Ets1	Bc024978	-0.25
Irf1	Bc024978	-0.25
Klf16	Bc024978	-0.25
Nfya	Bc024978	-0.25
Nfyb	Bc024978	-0.25
Nrf1	Bc024978	-0.25
Rest	Bc024978	-0.25
Setdb1	Bc024978	-0.25
Smarcc2	Bc024978	-0.25
Sp1	Bc024978	-0.25
Sp2	Bc024978	-0.25
Sp4	Bc024978	-0.25
Foxp1	Braf	0.25
Stat3	Braf	0.25
E2f1	Btg2	-0.25
E2f4	Btg2	-0.25
Egr1	Btg2	-0.25
Elf1	Btg2	-0.25
Elf2	Btg2	-0.25
Elk1	Btg2	-0.25
Ets1	Btg2	-0.25
Fli1	Btg2	-0.25
Fos	Btg2	-0.25
Hsf1	Btg2	-0.25
Hsf2	Btg2	-0.25
Nfya	Btg2	-0.25
Nrf1	Btg2	-0.25
Pbx3	Btg2	-0.25
Rest	Btg2	-0.25
Rfx5	Btg2	-0.25
Sp1	Btg2	-0.25
Sp2	Btg2	-0.25
Sp3	Btg2	-0.25
Sp4	Btg2	-0.25
Srf	Btg2	-0.25
Stat3	Btg2	-0.25
Yy1	Btg2	-0.25
Cebpa	Btla	0.25
Cebpb	Btla	0.25
Foxp1	Btla	0.25
Stat3	Btla	0.25
Bclaf1	Calhm2	-0.25
Egr1	Calhm2	-0.25
Elf1	Calhm2	-0.25
Ets1	Calhm2	-0.25
Fli1	Calhm2	-0.25
Irf3	Calhm2	-0.25
Irf4	Calhm2	-0.25
Rest	Calhm2	-0.25
Cebpb	Card10	0.25
Stat3	Card10	0.25
Bclaf1	Catsperg1	-0.25
Egr1	Catsperg1	-0.25
Elf1	Catsperg1	-0.25
Elk1	Catsperg1	-0.25
Elk3	Catsperg1	-0.25
Ets1	Catsperg1	-0.25
Fli1	Catsperg1	-0.25
Gabpa	Catsperg1	-0.25
Irf1	Catsperg1	-0.25
Irf4	Catsperg1	-0.25
Irf7	Catsperg1	-0.25
Klf16	Catsperg1	-0.25
Klf7	Catsperg1	-0.25
Rest	Catsperg1	-0.25
Sp1	Catsperg1	-0.25
Sp2	Catsperg1	-0.25
Sp3	Catsperg1	-0.25
Sp4	Catsperg1	-0.25
Tbp	Catsperg1	-0.25
Thap1	Catsperg1	-0.25
Yy1	Catsperg1	-0.25
Egr1	Ccdc93	-0.25
Elf1	Ccdc93	-0.25
Fos	Ccdc93	-0.25
Irf1	Ccdc93	-0.25
Irf4	Ccdc93	-0.25
Klf16	Ccdc93	-0.25
Klf7	Ccdc93	-0.25
Nrf1	Ccdc93	-0.25
Rest	Ccdc93	-0.25
Rfx5	Ccdc93	-0.25
Setdb1	Ccdc93	-0.25
Sp1	Ccdc93	-0.25
Sp2	Ccdc93	-0.25
Sp3	Ccdc93	-0.25
Sp4	Ccdc93	-0.25
Stat3	Ccdc93	-0.25
Tbp	Ccdc93	-0.25
Yy1	Ccdc93	-0.25
E2f1	Cchcr1	-0.25
E2f4	Cchcr1	-0.25
Egr1	Cchcr1	-0.25
Fos	Cchcr1	-0.25
Gabpa	Cchcr1	-0.25
Irf1	Cchcr1	-0.25
Irf4	Cchcr1	-0.25
Klf16	Cchcr1	-0.25
Klf7	Cchcr1	-0.25
Nfya	Cchcr1	-0.25
Nfyb	Cchcr1	-0.25
Nfyc	Cchcr1	-0.25
Nrf1	Cchcr1	-0.25
Pbx3	Cchcr1	-0.25
Rfx5	Cchcr1	-0.25
Setdb1	Cchcr1	-0.25
Sp1	Cchcr1	-0.25
Sp2	Cchcr1	-0.25
Sp3	Cchcr1	-0.25
Sp4	Cchcr1	-0.25
Stat3	Cchcr1	-0.25
Tbp	Cchcr1	-0.25
Ybx1	Cchcr1	-0.25
Yy1	Cchcr1	-0.25
Elf1	Ccl2	-0.25
Elf2	Ccl2	-0.25
Elk4	Ccl2	-0.25
Ets1	Ccl2	-0.25
Etv6	Ccl2	-0.25
Fli1	Ccl2	-0.25
Gabpa	Ccl2	-0.25
Hsf1	Ccl2	-0.25
Hsf2	Ccl2	-0.25
Irf1	Ccl2	-0.25
Irf3	Ccl2	-0.25
Irf4	Ccl2	-0.25
Irf9	Ccl2	-0.25
Rfx5	Ccl2	-0.25
Spdef	Ccl2	-0.25
Stat1	Ccl2	-0.25
Stat3	Ccl2	-0.25
Tbp	Ccl2	-0.25
Thap1	Ccl2	-0.25
Yy1	Ccl2	-0.25
Egr1	Ccl3	-0.25
Elf1	Ccl3	-0.25
Elk1	Ccl3	-0.25
Ets1	Ccl3	-0.25
Etv5	Ccl3	-0.25
Fli1	Ccl3	-0.25
Gabpa	Ccl3	-0.25
Irf1	Ccl3	-0.25
Irf3	Ccl3	-0.25
Irf4	Ccl3	-0.25
Irf7	Ccl3	-0.25
Irf8	Ccl3	-0.25
Irf9	Ccl3	-0.25
Rest	Ccl3	-0.25
Sp2	Ccl3	-0.25
Stat1	Ccl3	-0.25
Stat2	Ccl3	-0.25
Stat3	Ccl3	-0.25
Tbp	Ccl3	-0.25
Yy1	Ccl3	-0.25
Elf2	Ccl4	-0.25
Irf1	Ccl4	-0.25
Irf3	Ccl4	-0.25
Irf4	Ccl4	-0.25
Irf7	Ccl4	-0.25
Irf8	Ccl4	-0.25
Irf9	Ccl4	-0.25
Pbx3	Ccl4	-0.25
Rest	Ccl4	-0.25
Spdef	Ccl4	-0.25
Stat1	Ccl4	-0.25
Stat2	Ccl4	-0.25
Stat3	Ccl4	-0.25
Yy1	Ccl4	-0.25
Cebpa	Ccr7	0.25
Cebpb	Ccr7	0.25
Stat3	Ccr7	0.25
Cebpb	Ccr9	0.25
Stat3	Cd27	0.25
Stat3	Cd79a	0.25
Cebpa	Cd86	0.25
Cebpb	Cd86	0.25
Pbx1	Cd86	0.25
Stat3	Cd86	0.25
Bclaf1	Cdc45	-0.25
Egr1	Cdc45	-0.25
Elf1	Cdc45	-0.25
Elk1	Cdc45	-0.25
Elk3	Cdc45	-0.25
Elk4	Cdc45	-0.25
Erf	Cdc45	-0.25
Ets1	Cdc45	-0.25
Etv1	Cdc45	-0.25
Etv3	Cdc45	-0.25
Etv5	Cdc45	-0.25
Etv6	Cdc45	-0.25
Fli1	Cdc45	-0.25
Fos	Cdc45	-0.25
Gabpa	Cdc45	-0.25
Irf1	Cdc45	-0.25
Irf3	Cdc45	-0.25
Nfe2l2	Cdc45	-0.25
Nfya	Cdc45	-0.25
Nfyb	Cdc45	-0.25
Nfyc	Cdc45	-0.25
Rest	Cdc45	-0.25
Rfx5	Cdc45	-0.25
Setdb1	Cdc45	-0.25
Smarcc2	Cdc45	-0.25
Sp1	Cdc45	-0.25
Sp2	Cdc45	-0.25
Tbp	Cdc45	-0.25
Thap1	Cdc45	-0.25
Yy1	Cdc45	-0.25
Stat3	Cdh1	0.25
E2f4	Cdk1	-0.25
Fos	Cdk1	-0.25
Klf7	Cdk1	-0.25
Nfya	Cdk1	-0.25
Nfyb	Cdk1	-0.25
Nfyc	Cdk1	-0.25
Pbx3	Cdk1	-0.25
Rfx5	Cdk1	-0.25
Sp1	Cdk1	-0.25
Sp2	Cdk1	-0.25
Stat3	Cdk1	-0.25
Tbp	Cdk1	-0.25
Ybx1	Cdk1	-0.25
Cebpb	Cdkl2	0.25
Stat3	Cdkl2	0.25
Stat3	Cdon	0.25
Bclaf1	Cenpo	-0.25
Egr1	Cenpo	-0.25
Elf1	Cenpo	-0.25
Elf2	Cenpo	-0.25
Elk1	Cenpo	-0.25
Elk3	Cenpo	-0.25
Elk4	Cenpo	-0.25
Ets1	Cenpo	-0.25
Etv1	Cenpo	-0.25
Fli1	Cenpo	-0.25
Fos	Cenpo	-0.25
Gabpa	Cenpo	-0.25
Irf1	Cenpo	-0.25
Irf4	Cenpo	-0.25
Irf7	Cenpo	-0.25
Irf8	Cenpo	-0.25
Nrf1	Cenpo	-0.25
Setdb1	Cenpo	-0.25
Sp1	Cenpo	-0.25
Srf	Cenpo	-0.25
Stat1	Cenpo	-0.25
Stat2	Cenpo	-0.25
Stat3	Cenpo	-0.25
Thap1	Cenpo	-0.25
Yy1	Cenpo	-0.25
Bclaf1	Cep152	-0.25
E2f4	Cep152	-0.25
Elf1	Cep152	-0.25
Fos	Cep152	-0.25
Irf4	Cep152	-0.25
Nfya	Cep152	-0.25
Pbx3	Cep152	-0.25
Rest	Cep152	-0.25
Rfx5	Cep152	-0.25
Sp2	Cep152	-0.25
Tbp	Cep152	-0.25
Ybx1	Cep152	-0.25
Foxp1	Cgref1	0.25
Stat3	Cgref1	0.25
E2f1	Chmp6	-0.58
E2f4	Chmp6	-0.25
Egr1	Chmp6	-0.58
Fos	Chmp6	-0.25
Gabpa	Chmp6	-0.25
Irf1	Chmp6	-0.25
Irf3	Chmp6	-0.25
Irf4	Chmp6	-0.25
Irf8	Chmp6	-0.25
Irf9	Chmp6	-0.25
Klf7	Chmp6	-0.25
Nrf1	Chmp6	-0.25
Rest	Chmp6	-0.25
Sp1	Chmp6	-0.25
Sp2	Chmp6	-0.25
Sp3	Chmp6	-0.25
Sp4	Chmp6	-0.25
Srf	Chmp6	-0.25
Stat1	Chmp6	-0.25
Stat2	Chmp6	-0.25
Tbp	Chmp6	-0.25
Etv6	Chordc1	-0.25
Hsf1	Chordc1	-0.25
Hsf2	Chordc1	-0.25
Nfe2l2	Chordc1	-0.25
Nrf1	Chordc1	-0.25
Sp2	Chordc1	-0.25
Stat3	Chordc1	-0.25
Yy1	Chordc1	-0.25
Stat3	Chst11	0.25
Egr1	Ciita	-0.25
Elf1	Ciita	-0.25
Elf2	Ciita	-0.25
Elk1	Ciita	-0.25
Elk3	Ciita	-0.25
Ets1	Ciita	-0.25
Etv6	Ciita	-0.25
Fli1	Ciita	-0.25
Gabpa	Ciita	-0.25
Irf1	Ciita	-0.25
Irf4	Ciita	-0.25
Irf8	Ciita	-0.25
Klf16	Ciita	-0.25
Rfx5	Ciita	-0.25
Sp3	Ciita	-0.25
Stat1	Ciita	-0.25
Stat2	Ciita	-0.25
Stat3	Ciita	-0.25
Tbp	Ciita	-0.25
Foxp1	Cish	0.25
Stat3	Cish	0.25
Foxp1	Cldn1	0.25
Stat3	Cldn1	0.25
Cebpb	Clec4b2	0.25
Stat3	Clec4b2	0.25
Cebpa	Clec7a	0.25
Cebpb	Clec7a	0.25
Foxp1	Clec7a	0.25
Pbx1	Clec7a	0.25
Stat3	Clec7a	0.25
Stat3	Cnn3	0.25
Cebpb	Cnnm2	0.25
Cebpb	Cnot7	0.25
Cebpb	Cntd1	0.25
Bclaf1	Coasy	-0.25
E2f1	Coasy	-0.25
E2f4	Coasy	-0.25
Egr1	Coasy	-0.25
Elf1	Coasy	-0.25
Elk1	Coasy	-0.25
Ets1	Coasy	-0.25
Etv6	Coasy	-0.25
Fos	Coasy	-0.25
Gabpa	Coasy	-0.25
Irf1	Coasy	-0.25
Irf3	Coasy	-0.25
Irf7	Coasy	-0.25
Klf7	Coasy	-0.25
Nfe2l2	Coasy	-0.25
Nfya	Coasy	-0.25
Nfyb	Coasy	-0.25
Nfyc	Coasy	-0.25
Nrf1	Coasy	-0.25
Pbx3	Coasy	-0.25
Rest	Coasy	-0.25
Rfx5	Coasy	-0.25
Setdb1	Coasy	-0.25
Sp1	Coasy	-0.25
Sp2	Coasy	-0.25
Sp3	Coasy	-0.25
Sp4	Coasy	-0.25
Stat3	Coasy	-0.25
Tbp	Coasy	-0.25
Ybx1	Coasy	-0.25
Yy1	Coasy	-0.25
Cebpa	Cpeb2	0.25
Cebpb	Cpeb2	0.25
Stat3	Cpeb2	0.25
Stat3	Crem	0.25
Bclaf1	Csrp2bp	-0.25
E2f1	Csrp2bp	-0.25
Egr1	Csrp2bp	-0.25
Elf1	Csrp2bp	-0.25
Elk3	Csrp2bp	-0.25
Gabpa	Csrp2bp	-0.25
Rest	Csrp2bp	-0.25
Sp4	Csrp2bp	-0.25
Yy1	Csrp2bp	-0.25
Stat3	Ctnnal1	0.25
Bclaf1	Cwf19l1	-0.25
E2f1	Cwf19l1	-0.25
Egr1	Cwf19l1	-0.25
Ets1	Cwf19l1	-0.25
Etv6	Cwf19l1	-0.25
Fli1	Cwf19l1	-0.25
Gabpa	Cwf19l1	-0.25
Irf1	Cwf19l1	-0.25
Irf4	Cwf19l1	-0.25
Irf7	Cwf19l1	-0.25
Irf8	Cwf19l1	-0.25
Irf9	Cwf19l1	-0.25
Nfe2l2	Cwf19l1	-0.25
Nrf1	Cwf19l1	-0.25
Pbx3	Cwf19l1	-0.25
Sp1	Cwf19l1	-0.25
Sp4	Cwf19l1	-0.25
Spdef	Cwf19l1	-0.25
Srf	Cwf19l1	-0.25
Stat3	Cwf19l1	-0.25
Stat3	Cxxc5	0.25
Pbx1	Cyth1	0.25
Cebpb	Cytip	0.25
Foxp1	Cytip	0.25
Stat3	Cytip	0.25
Cebpa	Dapk1	0.25
Cebpb	Dapk1	0.25
Foxp1	Dapk1	0.25
Stat3	Dapk1	0.25
Bclaf1	Dctn5	-0.25
E2f1	Dctn5	-0.25
Egr1	Dctn5	-0.25
Elf1	Dctn5	-0.25
Elf2	Dctn5	-0.25
Elk1	Dctn5	-0.25
Elk3	Dctn5	-0.25
Elk4	Dctn5	-0.25
Erf	Dctn5	-0.25
Ets1	Dctn5	-0.25
Etv1	Dctn5	-0.25
Etv3	Dctn5	-0.25
Etv5	Dctn5	-0.25
Etv6	Dctn5	-0.25
Fli1	Dctn5	-0.25
Gabpa	Dctn5	-0.25
Irf1	Dctn5	-0.25
Irf4	Dctn5	-0.25
Irf8	Dctn5	-0.25
Irf9	Dctn5	-0.25
Nrf1	Dctn5	-0.25
Rest	Dctn5	-0.25
Setdb1	Dctn5	-0.25
Sp1	Dctn5	-0.25
Sp2	Dctn5	-0.25
Sp3	Dctn5	-0.25
Spdef	Dctn5	-0.25
Stat1	Dctn5	-0.25
Stat2	Dctn5	-0.25
Stat3	Dctn5	-0.25
Yy1	Dctn5	-0.25
Bclaf1	Ddit3	-0.25
E2f1	Ddit3	-0.25
Egr1	Ddit3	-0.25
Elf1	Ddit3	-0.25
Elf2	Ddit3	-0.25
Elk3	Ddit3	-0.25
Elk4	Ddit3	-0.25
Ets1	Ddit3	-0.25
Etv6	Ddit3	-0.25
Fos	Ddit3	-0.25
Gabpa	Ddit3	-0.25
Irf1	Ddit3	-0.25
Irf4	Ddit3	-0.25
Klf16	Ddit3	-0.25
Klf7	Ddit3	-0.25
Nfya	Ddit3	-0.25
Nfyc	Ddit3	-0.25
Nrf1	Ddit3	-0.25
Pbx3	Ddit3	-0.25
Rest	Ddit3	-0.25
Setdb1	Ddit3	-0.25
Sp1	Ddit3	-0.25
Sp2	Ddit3	-0.25
Sp3	Ddit3	-0.25
Sp4	Ddit3	-0.25
Spdef	Ddit3	-0.25
Srf	Ddit3	-0.25
Stat1	Ddit3	-0.25
Stat3	Ddit3	-0.25
Tbp	Ddit3	-0.25
Yy1	Ddit3	-0.25
E2f1	Ddx58	-0.25
E2f4	Ddx58	-0.25
Elf1	Ddx58	-0.25
Elf2	Ddx58	-0.25
Ets1	Ddx58	-0.25
Irf1	Ddx58	-0.25
Irf3	Ddx58	-0.25
Irf4	Ddx58	-0.25
Irf7	Ddx58	-0.25
Irf8	Ddx58	-0.25
Irf9	Ddx58	-0.25
Nfya	Ddx58	-0.25
Nfyb	Ddx58	-0.25
Pbx3	Ddx58	-0.25
Rest	Ddx58	-0.25
Setdb1	Ddx58	-0.25
Srf	Ddx58	-0.25
Stat1	Ddx58	-0.25
Stat2	Ddx58	-0.25
Ybx1	Ddx58	-0.25
Bclaf1	Dedd2	-0.25
E2f1	Dedd2	-0.25
E2f4	Dedd2	-0.25
Egr1	Dedd2	-0.25
Elf1	Dedd2	-0.25
Elf2	Dedd2	-0.25
Elk1	Dedd2	-0.25
Ets1	Dedd2	-0.25
Fos	Dedd2	-0.25
Gabpa	Dedd2	-0.25
Irf3	Dedd2	-0.25
Irf4	Dedd2	-0.25
Klf16	Dedd2	-0.25
Klf7	Dedd2	-0.25
Nfya	Dedd2	-0.25
